# This file was produced by: bcftools roh(1.20+htslib-1.20)
RG	At_62_A	chr7Ref	130377	3037524	2907148	45	6.1
RG	At_62_A	chr7Ref	16278450	27610098	11331649	38	13.3
RG	At_O76	chr7Ref	30447709	32161711	1714003	28	8.8
RG	At_49_N	chr7Ref	3057995	26610294	23552300	81	15.3
RG	At_D36_3.20	chr7Ref	30447746	32161711	1713966	28	6.5
RG	At_S12_3.20	chr7Ref	16278450	25687508	9409059	28	8.0
RG	At_S5_3.20	chr7Ref	31216898	32161711	944814	16	8.3
RG	At_77_F20	chr7Ref	16278450	25360075	9081626	18	7.0
RG	At_S22_3.20	chr7Ref	16278450	27610098	11331649	43	17.6
RG	At_D31_3.20	chr7Ref	5572207	20724652	15152446	25	7.4
RG	At_162_J20	chr7Ref	130377	1843314	1712938	25	9.2
RG	At_54_F20	chr7Ref	6218962	20724652	14505691	18	6.8
RG	At_80_F20	chr7Ref	3057995	16056191	12998197	54	16.0
RG	At_S9_3.20	chr7Ref	5572207	27318755	21746549	62	6.4
RG	JB_14	chr7Ref	6218962	20724652	14505691	20	6.4
RG	JB_14	chr7Ref	23555412	26610294	3054883	14	11.1
RG	BRR_47	chr7Ref	29707360	32161711	2454352	45	6.1
RG	BRR_10	chr7Ref	4295129	20724652	16429524	51	6.6
RG	JB_4	chr7Ref	130377	1313038	1182662	18	5.2
RG	A24	chr8Ref	14854384	18065967	3211584	27	7.4
RG	B3	chr8Ref	121245	1320836	1199592	16	16.0
RG	A164	chr8Ref	29356468	31132046	1775579	24	14.5
RG	A107	chr8Ref	29356468	31132046	1775579	23	12.3
RG	A92	chr8Ref	17855958	22735702	4879745	46	15.6
RG	A99	chr8Ref	17139500	18984375	1844876	22	4.8
RG	A168	chr8Ref	12949177	17773661	4824485	24	6.8
RG	A22	chr8Ref	9667455	17108369	7440915	41	9.8
RG	A100	chr8Ref	17139500	18984375	1844876	22	4.8
RG	A169	chr8Ref	17784800	22735702	4950903	44	7.2
RG	A112	chr8Ref	5996785	11860085	5863301	55	8.5
RG	HaR_06/05/2022_15	chr8Ref	15560270	18065967	2505698	21	6.1
RG	HaR_06/05/2022_34	chr8Ref	28445905	31132046	2686142	28	17.4
RG	HaR_06/05/2022_44	chr8Ref	6052313	13993915	7941603	63	16.4
RG	KR_29/03/2022_33	chr8Ref	7609069	12744340	5135272	39	10.3
RG	HaR_06/05/2022_29	chr8Ref	28445905	31132046	2686142	29	13.6
RG	At_34_J20	chr8Ref	23708312	27064298	3355987	25	6.6
RG	At_51_N	chr8Ref	9667455	17784800	8117346	42	9.3
RG	At_53_N	chr8Ref	17139500	18984375	1844876	24	8.0
RG	At_70_N	chr8Ref	7609069	11860085	4251017	37	13.2
RG	At_70_N	chr8Ref	19568017	24863855	5295839	45	5.7
RG	At_40_J20	chr8Ref	4871517	9519155	4647639	59	14.7
RG	At_O78	chr8Ref	20129128	24863855	4734728	31	12.9
RG	At_O43	chr8Ref	17784800	27064298	9279499	85	14.2
RG	At_O45	chr8Ref	17784800	20072018	2287219	30	7.0
RG	At_D26_3.20	chr8Ref	2711756	4832032	2120277	34	15.2
RG	At_D42_3.20	chr8Ref	2711756	5171716	2459961	40	7.8
RG	At_S4_3.20	chr8Ref	30132592	31132046	999455	17	13.4
RG	At_36_F20	chr8Ref	6052313	10265687	4213375	46	8.9
RG	At_S5_3.20	chr8Ref	28445905	31132046	2686142	28	13.9
RG	At_S13_3.20	chr8Ref	28445905	31132046	2686142	29	15.4
RG	At_S14_3.20	chr8Ref	10173115	17108369	6935255	30	9.4
RG	At_S22_3.20	chr8Ref	4863870	6731583	1867714	30	15.0
RG	At_71_F20	chr8Ref	9667455	11860085	2192631	21	5.5
RG	BRR_42	chr8Ref	17855929	22735702	4879774	47	13.1
RG	BRR_42	chr8Ref	30132592	31132046	999455	17	10.9
RG	BRR_46	chr8Ref	30132592	31132046	999455	17	10.5
RG	JB_3	chr8Ref	28445905	31132046	2686142	28	6.5
RG	JB_4	chr8Ref	29356468	31132046	1775579	24	14.5
RG	A114	chr9Ref	10053840	19428252	9374413	14	4.8
RG	A127	chr9Ref	33264825	33601103	336279	10	9.9
RG	A109	chr9Ref	33016891	33601103	584213	15	20.6
RG	A122	chr9Ref	33016891	33601103	584213	17	5.5
RG	A168	chr9Ref	33264825	33601103	336279	10	4.8
RG	A155	chr9Ref	19934324	24221195	4286872	27	7.4
RG	At_76_A	chr9Ref	8041937	22885983	14844047	47	10.8
RG	At_76_A	chr9Ref	32788131	33601103	812973	15	8.3
RG	At_O62	chr9Ref	71509	3860036	3788528	61	14.3
RG	At_14_J20	chr9Ref	19934205	24221195	4286991	28	7.4
RG	At_32_N	chr9Ref	33016891	33601103	584213	15	8.6
RG	At_170_N	chr9Ref	7799255	10634339	2835085	32	15.3
RG	At_O43	chr9Ref	4283067	7792423	3509357	43	14.7
RG	At_O55	chr9Ref	4465731	7792423	3326693	42	10.9
RG	At_O55	chr9Ref	10634378	24221195	13586818	31	10.2
RG	At_O44	chr9Ref	28856969	32344189	3487221	44	19.6
RG	At_79_A	chr9Ref	7799255	19428252	11628998	38	12.8
RG	At_O57	chr9Ref	21067666	27415999	6348334	51	14.1
RG	At_67_N	chr9Ref	19934205	22885983	2951779	14	20.6
RG	At_62_F20	chr9Ref	32011780	33572608	1560829	37	8.1
RG	At_162_J20	chr9Ref	71509	3530415	3458907	54	13.3
RG	At_S24_3.20	chr9Ref	32654714	33601103	946390	24	4.8
RG	At_S17_3.20	chr9Ref	19934205	25269559	5335355	36	9.1
RG	BRR_47	chr9Ref	33016891	33601103	584213	17	8.6
